StationID,TestMaterial,CompositeID,SampleDate,ParameterCode,SampleCollectionTime,SampleType,Qualifier,Result,Units,LabCode,Comments
GVWAT3,Creek Water,,2015-09-13,TURB,11:40:00 AM,Average,,3.89,NTU,SBCK,
GVWAT3,Creek Water,,2015-10-11,Conductivity,11:30:00 AM,Average,,1812,uS,SBCK,
GVWAT3,Creek Water,,2015-10-11,DO,11:30:00 AM,Average,,13.84,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2015-10-11,DO % Sat,11:30:00 AM,Average,,174.23,% Sat,SBCK,
GVWAT3,Creek Water,,2015-10-11,pH,11:30:00 AM,Average,,8.68,pH,SBCK,
GVWAT3,Creek Water,,2015-10-11,Temp,11:30:00 AM,Average,,27.1,Deg C,SBCK,
GVWAT3,Creek Water,,2015-10-11,TURB,11:30:00 AM,Average,,6.39,NTU,SBCK,
GVWAT3,Creek Water,,2015-11-08,Conductivity,11:03:00 AM,Average,,2107,uS,SBCK,
GVWAT3,Creek Water,,2015-11-08,DO,11:03:00 AM,Average,,12.93,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2015-11-08,DO % Sat,11:03:00 AM,Average,,138.2,% Sat,SBCK,
GVWAT3,Creek Water,,2015-11-08,pH,11:03:00 AM,Average,,8.58,pH,SBCK,
GVWAT3,Creek Water,,2015-11-08,Temp,11:03:00 AM,Average,,18.7,Deg C,SBCK,
GVWAT3,Creek Water,,2015-11-08,TURB,11:03:00 AM,Average,,2.21,NTU,SBCK,
GVWAT3,Creek Water,,2015-12-06,Conductivity,11:08:00 AM,Average,,1942,uS,SBCK,
GVWAT3,Creek Water,,2015-12-06,DO,11:08:00 AM,Average,,18.75,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2015-12-06,DO % Sat,11:08:00 AM,Average,,190.4,% Sat,SBCK,
GVWAT3,Creek Water,,2015-12-06,pH,11:08:00 AM,Average,,8.79,pH,SBCK,
GVWAT3,Creek Water,,2015-12-06,Temp,11:08:00 AM,Average,,16.7,Deg C,SBCK,
GVWAT3,Creek Water,,2015-12-06,TURB,11:08:00 AM,Average,,2.27,NTU,SBCK,
GVWAT3,Creek Water,,2016-01-10,Conductivity,11:25:00 AM,Average,,2220,uS,SBCK,
GVWAT3,Creek Water,,2016-01-10,DO,11:25:00 AM,Average,,13.32,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2016-01-10,DO % Sat,11:25:00 AM,Average,,128.47,% Sat,SBCK,
GVWAT3,Creek Water,,2016-01-10,pH,11:25:00 AM,Average,,8.42,pH,SBCK,
GVWAT3,Creek Water,,2016-01-10,Temp,11:25:00 AM,Average,,14.2,Deg C,SBCK,
GVWAT3,Creek Water,,2016-01-10,TURB,11:25:00 AM,Average,,21.73,NTU,SBCK,
GVWAT3,Creek Water,,2016-02-07,Conductivity,11:15:00 AM,Average,,2057,uS,SBCK,
GVWAT3,Creek Water,,2016-02-07,pH,11:15:00 AM,Average,,8.95,pH,SBCK,
GVWAT3,Creek Water,,2016-02-07,TURB,11:15:00 AM,Average,,7.1,NTU,SBCK,
GVWAT3,Creek Water,,2016-03-06,Conductivity,11:27:00 AM,Average,,690,uS,SBCK,
GVWAT3,Creek Water,,2016-03-06,DO,11:27:00 AM,Average,,10.51,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2016-03-06,DO % Sat,11:27:00 AM,Average,,109.4,% Sat,SBCK,
GVWAT3,Creek Water,,2016-03-06,pH,11:27:00 AM,Average,,8.03,pH,SBCK,
GVWAT3,Creek Water,,2016-03-06,Temp,11:27:00 AM,Average,,17.4,Deg C,SBCK,
GVWAT3,Creek Water,,2016-03-06,TURB,11:27:00 AM,Average,>,800,NTU,SBCK,
GVWAT3,Creek Water,,2016-04-03,Conductivity,12:00:00 PM,Average,,1755,uS,SBCK,
GVWAT3,Creek Water,,2016-04-03,DO,12:00:00 PM,Average,,19.44,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2016-04-03,DO % Sat,12:00:00 PM,Average,,216.8,% Sat,SBCK,
GVWAT3,Creek Water,,2016-04-03,pH,12:00:00 PM,Average,,8.82,pH,SBCK,
GVWAT3,Creek Water,,2016-04-03,Temp,12:00:00 PM,Average,,21,Deg C,SBCK,
GVWAT3,Creek Water,,2016-04-03,TURB,12:00:00 PM,Average,,3.67,NTU,SBCK,
GVWAT3,Creek Water,,2016-05-15,Conductivity,11:05:00 AM,Average,,1872,uS,SBCK,
GVWAT3,Creek Water,,2016-05-15,DO,11:05:00 AM,Average,,21.43,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2016-05-15,DO % Sat,11:05:00 AM,Average,,262.6,% Sat,SBCK,
GVWAT3,Creek Water,,2016-05-15,pH,11:05:00 AM,Average,,8.51,pH,SBCK,
GVWAT3,Creek Water,,2016-05-15,Temp,11:05:00 AM,Average,,25.7,Deg C,SBCK,
GVWAT3,Creek Water,,2016-05-15,TURB,11:05:00 AM,Average,,2,NTU,SBCK,
GVWAT3,Creek Water,,2016-06-05,Conductivity,10:45:00 AM,Average,,2043,uS,SBCK,
GVWAT3,Creek Water,,2016-06-05,DO,10:45:00 AM,Average,,19.95,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2016-06-05,DO % Sat,10:45:00 AM,Average,,230.53,% Sat,SBCK,
GVWAT3,Creek Water,,2016-06-05,pH,10:45:00 AM,Average,,8.44,pH,SBCK,
GVWAT3,Creek Water,,2016-06-05,Temp,10:45:00 AM,Average,,22.6,Deg C,SBCK,
GVWAT3,Creek Water,,2016-06-05,TURB,10:45:00 AM,Average,,2.09,NTU,SBCK,
GVWAT3,Creek Water,,2016-07-10,Conductivity,11:08:00 AM,Average,,1831,uS,SBCK,
GVWAT3,Creek Water,,2016-07-10,DO,11:08:00 AM,Average,,18.57,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2016-07-10,DO % Sat,11:08:00 AM,Average,,248.2,% Sat,SBCK,
GVWAT3,Creek Water,,2016-07-10,pH,11:08:00 AM,Average,,8.58,pH,SBCK,
GVWAT3,Creek Water,,2016-07-10,Temp,11:08:00 AM,Average,,30.4,Deg C,SBCK,
GVWAT3,Creek Water,,2016-07-10,TURB,11:08:00 AM,Average,,6.48,NTU,SBCK,
GVWAT3,Creek Water,,2016-08-07,Conductivity,10:50:00 AM,Average,,1950,uS,SBCK,
GVWAT3,Creek Water,,2016-08-07,DO,10:50:00 AM,Average,,15.22,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2016-08-07,DO % Sat,10:50:00 AM,Average,,192.87,% Sat,SBCK,
GVWAT3,Creek Water,,2016-08-07,pH,10:50:00 AM,Average,,8.64,pH,SBCK,
GVWAT3,Creek Water,,2016-08-07,Temp,10:50:00 AM,Average,,27.2,Deg C,SBCK,
GVWAT3,Creek Water,,2016-08-07,TURB,10:50:00 AM,Average,,13,NTU,SBCK,
GVWAT3,Creek Water,,2016-09-11,Conductivity,11:02:00 AM,Average,,1580,uS,SBCK,
GVWAT3,Creek Water,,2016-09-11,DO,11:02:00 AM,Average,,12.26,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2016-09-11,DO % Sat,11:02:00 AM,Average,,142.5,% Sat,SBCK,
GVWAT3,Creek Water,,2016-09-11,pH,11:02:00 AM,Average,,8.35,pH,SBCK,
GVWAT3,Creek Water,,2016-09-11,Temp,11:02:00 AM,Average,,23.1,Deg C,SBCK,
GVWAT3,Creek Water,,2016-09-11,TURB,11:02:00 AM,Average,,13.67,NTU,SBCK,
GVWAT3,Creek Water,,2016-10-09,Conductivity,11:30:00 AM,Average,,1989,uS,SBCK,
GVWAT3,Creek Water,,2016-10-09,DO,11:30:00 AM,Average,,11.35,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2016-10-09,DO % Sat,11:30:00 AM,Average,,128.77,% Sat,SBCK,
GVWAT3,Creek Water,,2016-10-09,pH,11:30:00 AM,Average,,8.39,pH,SBCK,
GVWAT3,Creek Water,,2016-10-09,Temp,11:30:00 AM,Average,,21.6,Deg C,SBCK,
GVWAT3,Creek Water,,2016-10-09,TURB,11:30:00 AM,Average,,4.23,NTU,SBCK,
GVWAT3,Creek Water,,2016-11-06,Conductivity,11:20:00 AM,Average,,1527,uS,SBCK,
GVWAT3,Creek Water,,2016-11-06,DO,11:20:00 AM,Average,,15.86,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2016-11-06,DO % Sat,11:20:00 AM,Average,,186.5,% Sat,SBCK,
GVWAT3,Creek Water,,2016-11-06,pH,11:20:00 AM,Average,,8.88,pH,SBCK,
GVWAT3,Creek Water,,2016-11-06,Temp,11:20:00 AM,Average,,23.6,Deg C,SBCK,
GVWAT3,Creek Water,,2016-11-06,TURB,11:20:00 AM,Average,,3.05,NTU,SBCK,
GVWAT3,Creek Water,,2016-12-04,Conductivity,11:20:00 AM,Average,,1701,uS,SBCK,
GVWAT3,Creek Water,,2016-12-04,DO,11:20:00 AM,Average,,17.05,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2016-12-04,DO % Sat,11:20:00 AM,Average,,171.17,% Sat,SBCK,
GVWAT3,Creek Water,,2016-12-04,pH,11:20:00 AM,Average,,8.94,pH,SBCK,
GVWAT3,Creek Water,,2016-12-04,Temp,11:20:00 AM,Average,,15.8,Deg C,SBCK,
GVWAT3,Creek Water,,2016-12-04,TURB,11:20:00 AM,Average,,2.89,NTU,SBCK,
GVWAT3,Creek Water,,2017-01-08,Conductivity,11:15:00 AM,Average,,692,uS,SBCK,Rain
GVWAT3,Creek Water,,2017-01-08,DO,11:15:00 AM,Average,,19.12,mg/L ppm,SBCK,Rain
GVWAT3,Creek Water,,2017-01-08,DO % Sat,11:15:00 AM,Average,,195,% Sat,SBCK,Rain
GVWAT3,Creek Water,,2017-01-08,pH,11:15:00 AM,Average,,9.16,pH,SBCK,Rain
GVWAT3,Creek Water,,2017-01-08,Temp,11:15:00 AM,Average,,16.8,Deg C,SBCK,Rain
GVWAT3,Creek Water,,2017-01-08,TURB,11:15:00 AM,Average,,33.13,NTU,SBCK,Rain
GVWAT3,Creek Water,,2017-02-05,Conductivity,11:20:00 AM,Average,,1782,uS,SBCK,
GVWAT3,Creek Water,,2017-02-05,DO,11:20:00 AM,Average,>,20,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2017-02-05,DO % Sat,11:20:00 AM,Average,>,200,% Sat,SBCK,
GVWAT3,Creek Water,,2017-02-05,pH,11:20:00 AM,Average,,9.08,pH,SBCK,
GVWAT3,Creek Water,,2017-02-05,Temp,11:20:00 AM,Average,,14.9,Deg C,SBCK,
GVWAT3,Creek Water,,2017-02-05,TURB,11:20:00 AM,Average,,3.31,NTU,SBCK,
GVWAT3,Creek Water,,2017-03-05,Conductivity,10:25:00 AM,Average,,2250,uS,SBCK,Rain
GVWAT3,Creek Water,,2017-03-05,DO,10:25:00 AM,Average,,11.09,mg/L ppm,SBCK,Rain
GVWAT3,Creek Water,,2017-03-05,DO % Sat,10:25:00 AM,Average,,109.63,% Sat,SBCK,Rain
GVWAT3,Creek Water,,2017-03-05,pH,10:25:00 AM,Average,,8.28,pH,SBCK,Rain
GVWAT3,Creek Water,,2017-03-05,Temp,10:25:00 AM,Average,,15,Deg C,SBCK,Rain
GVWAT3,Creek Water,,2017-03-05,TURB,10:25:00 AM,Average,,18.47,NTU,SBCK,Rain
GVWAT3,Creek Water,,2017-04-02,Conductivity,11:25:00 AM,Average,,1948,uS,SBCK,Rain
GVWAT3,Creek Water,,2017-04-02,DO,11:25:00 AM,Average,,17.86,mg/L ppm,SBCK,Rain
GVWAT3,Creek Water,,2017-04-02,DO % Sat,11:25:00 AM,Average,,191.83,% Sat,SBCK,Rain
GVWAT3,Creek Water,,2017-04-02,pH,11:25:00 AM,Average,,8.69,pH,SBCK,Rain
GVWAT3,Creek Water,,2017-04-02,Temp,11:25:00 AM,Average,,19,Deg C,SBCK,Rain
GVWAT3,Creek Water,,2017-04-02,TURB,11:25:00 AM,Average,,1.71,NTU,SBCK,Rain
GVWAT3,Creek Water,,2017-05-07,Conductivity,12:00:00 PM,Average,,1325,uS,SBCK,Rain
GVWAT3,Creek Water,,2017-05-07,DO,12:00:00 PM,Average,,14.83,mg/L ppm,SBCK,Rain
GVWAT3,Creek Water,,2017-05-07,DO % Sat,12:00:00 PM,Average,,156.6,% Sat,SBCK,Rain
GVWAT3,Creek Water,,2017-05-07,pH,12:00:00 PM,Average,,8.6,pH,SBCK,Rain
GVWAT3,Creek Water,,2017-05-07,Temp,12:00:00 PM,Average,,17.9,Deg C,SBCK,Rain
GVWAT3,Creek Water,,2017-05-07,TURB,12:00:00 PM,Average,,1.41,NTU,SBCK,Rain
GVWAT3,Creek Water,,2017-06-04,Conductivity,11:10:00 AM,Average,,1318,uS,SBCK,
GVWAT3,Creek Water,,2017-06-04,DO,11:10:00 AM,Average,,19.31,mg/L ppm,SBCK,
GVWAT3,Creek Water,,2017-06-04,DO % Sat,11:10:00 AM,Average,,219.6,% Sat,SBCK,
GVWAT3,Creek Water,,2017-06-04,pH,11:10:00 AM,Average,,8.56,pH,SBCK,
GVWAT3,Creek Water,,2017-06-04,Temp,11:10:00 AM,Average,,21.7,Deg C,SBCK,
GVWAT3,Creek Water,,2017-06-04,TURB,11:10:00 AM,Average,,1.53,NTU,SBCK,
GVWBL1,Creek water,,2008-10-07,Conductivity,2:00:00 PM,Average,,10770,uS,SBCK,
GVWBL1,Creek water,,2008-10-07,DO,2:00:00 PM,Average,,14.61,mg/L ppm,SBCK,
GVWBL1,Creek water,,2008-10-07,DO % Sat,2:00:00 PM,Average,,168.33,% Sat,SBCK,
GVWBL1,Creek water,,2008-10-07,pH,2:00:00 PM,Average,,8.2,pH,SBCK,
GVWBL1,Creek water,,2008-10-07,Temp,2:00:00 PM,Average,,14.85,Deg C,SBCK,
GVWBL1,Creek water,,2008-10-07,TimeAtSite,2:00:00 PM,RESULTS,,1400,MilitaryTime,SBCK,
GVWBL1,Creek water,,2008-10-07,TURB,2:00:00 PM,Average,,3.71,NTU,SBCK,
GVWBL1,Creek water,,2008-11-04,DO,3:45:00 PM,Average,,13.76,mg/L ppm,SBCK,
GVWBL1,Creek water,,2008-11-04,DO % Sat,3:45:00 PM,Average,,146.63,% Sat,SBCK,
GVWBL1,Creek water,,2008-11-04,Temp,3:45:00 PM,Average,,18.23,Deg C,SBCK,
GVWBL1,Creek water,,2008-11-04,TimeAtSite,3:45:00 PM,RESULTS,,1545,MilitaryTime,SBCK,
GVWBL1,Creek water,,2008-11-04,TURB,3:45:00 PM,Average,,3.87,NTU,SBCK,
GVWBL1,Creek water,,2009-01-12,Conductivity,11:35:00 AM,Average,,3217,uS,SBCK,
GVWBL1,Creek water,,2009-01-12,DO,11:35:00 AM,Average,,5.33,mg/L ppm,SBCK,
GVWBL1,Creek water,,2009-01-12,DO % Sat,11:35:00 AM,Average,,47.9,% Sat,SBCK,
GVWBL1,Creek water,,2009-01-12,pH,11:35:00 AM,Average,,6.8,pH,SBCK,
GVWBL1,Creek water,,2009-01-12,Temp,11:35:00 AM,Average,,9.85,Deg C,SBCK,
GVWBL1,Creek water,,2009-01-12,TimeAtSite,11:35:00 AM,RESULTS,,1135,MilitaryTime,SBCK,
GVWBL1,Creek water,,2009-01-12,TURB,11:35:00 AM,Average,,4.33,NTU,SBCK,
GVWBL1,Creek water,,2009-02-09,Conductivity,10:40:00 AM,Average,,1970,uS,SBCK,
GVWBL1,Creek water,,2009-02-09,DO,10:40:00 AM,Average,,11.09,mg/L ppm,SBCK,
GVWBL1,Creek water,,2009-02-09,DO % Sat,10:40:00 AM,Average,,101.37,% Sat,SBCK,
GVWBL1,Creek water,,2009-02-09,pH,10:40:00 AM,Average,,7.4,pH,SBCK,
GVWBL1,Creek water,,2009-02-09,Temp,10:40:00 AM,Average,,11.48,Deg C,SBCK,
GVWBL1,Creek water,,2009-02-09,TimeAtSite,10:40:00 AM,RESULTS,,1040,MilitaryTime,SBCK,
GVWBL1,Creek water,,2009-02-09,TURB,10:40:00 AM,Average,,733.33,NTU,SBCK,
GVWBL1,Creek water,,2009-03-09,Conductivity,5:13:00 PM,Average,,28433,uS,SBCK,
GVWBL1,Creek water,,2009-03-09,DO,5:13:00 PM,Average,,19.24,mg/L ppm,SBCK,
GVWBL1,Creek water,,2009-03-09,DO % Sat,5:13:00 PM,Average,,198.8,% Sat,SBCK,
GVWBL1,Creek water,,2009-03-09,pH,5:13:00 PM,Average,,8.36,pH,SBCK,
GVWBL1,Creek water,,2009-03-09,Temp,5:13:00 PM,Average,,16.93,Deg C,SBCK,
GVWBL1,Creek water,,2009-03-09,TimeAtSite,5:13:00 PM,RESULTS,,1713,MilitaryTime,SBCK,
GVWBL1,Creek water,,2009-03-09,TURB,5:13:00 PM,Average,,12.33,NTU,SBCK,
GVWBL1,Lagoon water,,2009-04-06,Conductivity,11:17:00 AM,Average,,2940,uS,SBCK,
GVWBL1,Lagoon water,,2009-04-06,DO,11:17:00 AM,Average,,11.84,mg/L ppm,SBCK,
GVWBL1,Lagoon water,,2009-04-06,DO % Sat,11:17:00 AM,Average,,125,% Sat,SBCK,
GVWBL1,Lagoon water,,2009-04-06,pH,11:17:00 AM,Average,,7.8,pH,SBCK,
GVWBL1,Lagoon water,,2009-04-06,Temp,11:17:00 AM,Average,,18.31,Deg C,SBCK,
GVWBL1,Lagoon water,,2009-04-06,TimeAtSite,11:17:00 AM,RESULTS,,1117,MilitaryTime,SBCK,
GVWBL1,Lagoon water,,2009-04-06,TURB,11:17:00 AM,Average,,4.57,NTU,SBCK,
GVWBL1,Lagoon water,,2009-05-04,Conductivity,11:15:00 AM,Average,,35067,uS,SBCK,
GVWBL1,Lagoon water,,2009-05-04,DO,11:15:00 AM,Average,,11.51,mg/L ppm,SBCK,
GVWBL1,Lagoon water,,2009-05-04,DO % Sat,11:15:00 AM,Average,,130.7,% Sat,SBCK,
GVWBL1,Lagoon water,,2009-05-04,pH,11:15:00 AM,Average,,7.87,pH,SBCK,
GVWBL1,Lagoon water,,2009-05-04,Temp,11:15:00 AM,Average,,23.21,Deg C,SBCK,
GVWBL1,Lagoon water,,2009-05-04,TimeAtSite,11:15:00 AM,RESULTS,,1115,MilitaryTime,SBCK,
GVWBL1,Lagoon water,,2009-05-04,TURB,11:15:00 AM,Average,,0,NTU,SBCK,
GVWBL1,Lagoon water,,2009-06-08,Conductivity,2:30:00 PM,Average,,11550,uS,SBCK,
GVWBL1,Lagoon water,,2009-06-08,DO,2:30:00 PM,Average,,14.35,mg/L ppm,SBCK,
GVWBL1,Lagoon water,,2009-06-08,DO % Sat,2:30:00 PM,Average,,183.73,% Sat,SBCK,
GVWBL1,Lagoon water,,2009-06-08,pH,2:30:00 PM,Average,,8.07,pH,SBCK,
GVWBL1,Lagoon water,,2009-06-08,Temp,2:30:00 PM,Average,,26.06,Deg C,SBCK,
GVWBL1,Lagoon water,,2009-06-08,TimeAtSite,2:30:00 PM,RESULTS,,1430,MilitaryTime,SBCK,
GVWBL1,Lagoon water,,2009-06-08,TURB,2:30:00 PM,Average,,11.47,NTU,SBCK,
GVWBL1,Lagoon water,,2009-07-14,Conductivity,11:10:00 AM,Average,,16053,uS,SBCK,
GVWBL1,Lagoon water,,2009-07-14,DO,11:10:00 AM,Average,,7.67,mg/L ppm,SBCK,
GVWBL1,Lagoon water,,2009-07-14,DO % Sat,11:10:00 AM,Average,,97.8,% Sat,SBCK,
GVWBL1,Lagoon water,,2009-07-14,pH,11:10:00 AM,Average,,8.11,pH,SBCK,
GVWBL1,Lagoon water,,2009-07-14,Temp,11:10:00 AM,Average,,25,Deg C,SBCK,
GVWBL1,Lagoon water,,2009-07-14,TimeAtSite,11:10:00 AM,RESULTS,,1110,MilitaryTime,SBCK,
GVWBL1,Lagoon water,,2009-07-14,TURB,11:10:00 AM,Average,,16.77,NTU,SBCK,
GVWBL1,Lagoon water,,2009-09-14,Conductivity,12:50:00 PM,Average,,11933,uS,SBCK,
GVWBL1,Lagoon water,,2009-09-14,DO,12:50:00 PM,Average,,10.74,mg/L ppm,SBCK,
GVWBL1,Lagoon water,,2009-09-14,DO % Sat,12:50:00 PM,Average,,134.7,% Sat,SBCK,
GVWBL1,Lagoon water,,2009-09-14,pH,12:50:00 PM,Average,,9.06,pH,SBCK,
GVWBL1,Lagoon water,,2009-09-14,Temp,12:50:00 PM,Average,,24.86,Deg C,SBCK,
GVWBL1,Lagoon water,,2009-09-14,TimeAtSite,12:50:00 PM,RESULTS,,1250,MilitaryTime,SBCK,
GVWBL1,Lagoon water,,2009-09-14,TURB,12:50:00 PM,Average,,13.17,NTU,SBCK,
GVWBL1,Lagoon water,,2009-10-05,Conductivity,2:45:00 PM,Average,,7980,uS,SBCK,
GVWBL1,Lagoon water,,2009-10-05,DO,2:45:00 PM,Average,,16.16,mg/L ppm,SBCK,
GVWBL1,Lagoon water,,2009-10-05,DO % Sat,2:45:00 PM,Average,,188.53,% Sat,SBCK,
GVWBL1,Lagoon water,,2009-10-05,pH,2:45:00 PM,Average,,9.49,pH,SBCK,
GVWBL1,Lagoon water,,2009-10-05,Temp,2:45:00 PM,Average,,21.84,Deg C,SBCK,
GVWBL1,Lagoon water,,2009-10-05,TimeAtSite,2:45:00 PM,RESULTS,,1445,MilitaryTime,SBCK,
GVWBL1,Lagoon water,,2009-10-05,TURB,2:45:00 PM,Average,,13.37,NTU,SBCK,
GVWBL1,Lagoon water,,2009-11-10,Conductivity,2:45:00 PM,Average,,12807,uS,SBCK,
GVWBL1,Lagoon water,,2009-11-10,DO,2:45:00 PM,Average,,18.69,mg/L ppm,SBCK,
GVWBL1,Lagoon water,,2009-11-10,DO % Sat,2:45:00 PM,Average,>,200,% Sat,SBCK,
GVWBL1,Lagoon water,,2009-11-10,pH,2:45:00 PM,Average,,8.32,pH,SBCK,
GVWBL1,Lagoon water,,2009-11-10,Temp,2:45:00 PM,Average,,17.08,Deg C,SBCK,
GVWBL1,Lagoon water,,2009-11-10,TimeAtSite,2:45:00 PM,RESULTS,,245,MilitaryTime,SBCK,
GVWBL1,Lagoon water,,2009-11-10,TURB,2:45:00 PM,Average,,6.53,NTU,SBCK,
GVWBL1,Lagoon water,,2009-12-08,Conductivity,1:30:00 PM,Average,,3377,uS,SBCK,
GVWBL1,Lagoon water,,2009-12-08,DO,1:30:00 PM,Average,,8.91,mg/L ppm,SBCK,
GVWBL1,Lagoon water,,2009-12-08,DO % Sat,1:30:00 PM,Average,,81.07,% Sat,SBCK,
GVWBL1,Lagoon water,,2009-12-08,pH,1:30:00 PM,Average,,7.61,pH,SBCK,
GVWBL1,Lagoon water,,2009-12-08,Temp,1:30:00 PM,Average,,10.7,Deg C,SBCK,
GVWBL1,Lagoon water,,2009-12-08,TimeAtSite,1:30:00 PM,RESULTS,,1330,MilitaryTime,SBCK,
GVWBL1,Lagoon water,,2009-12-08,TURB,1:30:00 PM,Average,,80.63,NTU,SBCK,
GVWBL1,Lagoon water,,2010-01-12,Conductivity,12:50:00 PM,Average,,15640,uS,SBCK,
GVWBL1,Lagoon water,,2010-01-12,DO,12:50:00 PM,Average,,8.98,mg/L ppm,SBCK,
GVWBL1,Lagoon water,,2010-01-12,DO % Sat,12:50:00 PM,Average,,93.1,% Sat,SBCK,
GVWBL1,Lagoon water,,2010-01-12,pH,12:50:00 PM,Average,,8.06,pH,SBCK,
GVWBL1,Lagoon water,,2010-01-12,Temp,12:50:00 PM,Average,,14.52,Deg C,SBCK,
GVWBL1,Lagoon water,,2010-01-12,TimeAtSite,12:50:00 PM,RESULTS,,1250,MilitaryTime,SBCK,
GVWBL1,Lagoon water,,2010-01-12,TURB,12:50:00 PM,Average,,1.86,NTU,SBCK,
GVWBL1,Lagoon water,,2010-02-09,Conductivity,12:30:00 PM,Average,,1500,uS,SBCK,
GVWBL1,Lagoon water,,2010-02-09,DO,12:30:00 PM,Average,,10.42,mg/L ppm,SBCK,
GVWBL1,Lagoon water,,2010-02-09,DO % Sat,12:30:00 PM,Average,,95.3,% Sat,SBCK,
GVWBL1,Lagoon water,,2010-02-09,pH,12:30:00 PM,Average,,7.12,pH,SBCK,
GVWBL1,Lagoon water,,2010-02-09,Temp,12:30:00 PM,Average,,11.19,Deg C,SBCK,
GVWBL1,Lagoon water,,2010-02-09,TimeAtSite,12:30:00 PM,RESULTS,,1230,MilitaryTime,SBCK,
GVWBL1,Lagoon water,,2010-02-09,TURB,12:30:00 PM,Average,>,1100,NTU,SBCK,
GVWBL1,Lagoon water,,2010-03-09,Conductivity,11:40:00 AM,Average,,1317,uS,SBCK,
GVWBL1,Lagoon water,,2010-03-09,DO,11:40:00 AM,Average,,12.47,mg/L ppm,SBCK,
GVWBL1,Lagoon water,,2010-03-09,DO % Sat,11:40:00 AM,Average,,116.73,% Sat,SBCK,
GVWBL1,Lagoon water,,2010-03-09,pH,11:40:00 AM,Average,,8.22,pH,SBCK,
GVWBL1,Lagoon water,,2010-03-09,Temp,11:40:00 AM,Average,,12.33,Deg C,SBCK,
GVWBL1,Lagoon water,,2010-03-09,TimeAtSite,11:40:00 AM,RESULTS,,1140,MilitaryTime,SBCK,
GVWBL1,Lagoon water,,2010-03-09,TURB,11:40:00 AM,Average,,44.07,NTU,SBCK,
GVWBL1,Lagoon water,,2010-04-12,Conductivity,1:30:00 PM,Average,,2179,uS,SBCK,
GVWBL1,Lagoon water,,2010-04-12,DO,1:30:00 PM,Average,,8.97,mg/L ppm,SBCK,
GVWBL1,Lagoon water,,2010-04-12,DO % Sat,1:30:00 PM,Average,,97.63,% Sat,SBCK,
GVWBL1,Lagoon water,,2010-04-12,pH,1:30:00 PM,Average,,6.92,pH,SBCK,
GVWBL1,Lagoon water,,2010-04-12,Temp,1:30:00 PM,Average,,19.16,Deg C,SBCK,
GVWBL1,Lagoon water,,2010-04-12,TimeAtSite,1:30:00 PM,RESULTS,,1330,MilitaryTime,SBCK,
GVWBL1,Lagoon water,,2010-04-12,TURB,1:30:00 PM,Average,,336.67,NTU,SBCK,
GVWBL1,Lagoon water,,2010-05-03,Conductivity,1:00:00 PM,Average,,17603,uS,SBCK,
GVWBL1,Lagoon water,,2010-05-03,DO,1:00:00 PM,Average,,16.14,mg/L ppm,SBCK,
GVWBL1,Lagoon water,,2010-05-03,DO % Sat,1:00:00 PM,Average,,205.3,% Sat,SBCK,
GVWBL1,Lagoon water,,2010-05-03,pH,1:00:00 PM,Average,,7.85,pH,SBCK,
GVWBL1,Lagoon water,,2010-05-03,Temp,1:00:00 PM,Average,,24.72,Deg C,SBCK,
GVWBL1,Lagoon water,,2010-05-03,TimeAtSite,1:00:00 PM,RESULTS,,1300,MilitaryTime,SBCK,
GVWBL1,Lagoon water,,2010-05-03,TURB,1:00:00 PM,Average,,4.83,NTU,SBCK,
GVWBL1,Lagoon water,,2010-06-07,Conductivity,2:30:00 PM,Average,,7677,uS,SBCK,
GVWBL1,Lagoon water,,2010-06-07,DO,2:30:00 PM,Average,,9.6,mg/L ppm,SBCK,
GVWBL1,Lagoon water,,2010-06-07,DO % Sat,2:30:00 PM,Average,,105.7,% Sat,SBCK,
GVWBL1,Lagoon water,,2010-06-07,pH,2:30:00 PM,Average,,7.63,pH,SBCK,
GVWBL1,Lagoon water,,2010-06-07,Temp,2:30:00 PM,Average,,24.6,Deg C,SBCK,
GVWBL1,Lagoon water,,2010-06-07,TimeAtSite,2:30:00 PM,RESULTS,,1430,MilitaryTime,SBCK,
GVWBL1,Lagoon water,,2010-06-07,TURB,2:30:00 PM,Average,,12.83,NTU,SBCK,
GVWBL1,Lagoon water,,2010-07-14,Conductivity,4:25:00 PM,Average,,7870,uS,SBCK,
GVWBL1,Lagoon water,,2010-07-14,DO,4:25:00 PM,Average,,17.5,mg/L ppm,SBCK,
